0.0,-1.191795477653791e-27
0.1,-1.208771221233791e-15
0.2,-8.706866512860024e-15
0.30000000000000004,-5.879961730187042e-14
0.4,-2.7564892532783007e-13
0.5,-6.205484865197097e-13
0.6,-9.8169035371747e-13
0.7,-1.355628311893886e-12
0.7999999999999999,-1.7390583188480315e-12
0.8999999999999999,-2.1285960552754423e-12
0.9999999999999999,-2.5222581190699526e-12
1.0999999999999999,-2.9188708027172634e-12
1.2,-3.3176918520916716e-12
1.3,-3.7182243123180404e-12
1.4000000000000001,-4.120120092318947e-12
1.5000000000000002,-4.523126371368341e-12
1.6000000000000003,-4.927053992057327e-12
1.7000000000000004,-5.331757886064813e-12
1.8000000000000005,-5.737124447836547e-12
1.9000000000000006,-6.143063104658684e-12
2.0000000000000004,-6.54950052007395e-12
2.1000000000000005,-6.956376505055288e-12
2.2000000000000006,-7.363641068808624e-12
2.3000000000000007,-7.771252249391035e-12
2.400000000000001,-8.179174489896271e-12
2.500000000000001,-8.587377403933513e-12
2.600000000000001,-8.995834823844337e-12
2.700000000000001,-9.404524057566848e-12
2.800000000000001,-9.813425301708599e-12
2.9000000000000012,-1.0222521173114985e-11
3.0000000000000013,-1.0631796331409413e-11
3.1000000000000014,-1.104123717214706e-11
3.2000000000000015,-1.1450831575337785e-11
3.3000000000000016,-1.1860568697793564e-11
3.4000000000000017,-1.227043880046326e-11
3.5000000000000018,-1.2680433103926941e-11
3.600000000000002,-1.3090543666723069e-11
3.700000000000002,-1.3500763282321282e-11
3.800000000000002,-1.3911085391419854e-11
3.900000000000002,-1.4321504006917187e-11
4.000000000000002,-1.4732013649424633e-11
4.100000000000001,-1.5142609291595453e-11
4.200000000000001,-1.5553286309865012e-11
4.300000000000001,-1.59640404424499e-11
4.4,-1.6374867752659216e-11
4.5,-1.6785764596732338e-11
4.6,-1.719672759555043e-11
4.699999999999999,-1.7607753609676116e-11
4.799999999999999,-1.801883971726192e-11
4.899999999999999,-1.8429983194443028e-11
4.999999999999998,-1.8841181497885358e-11
